name	N1	N2	N3	N4	N5	N6	N7	N8	N9
N1-u1-g1	0.04568286363876699	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g2	0.7158568180616507	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g3	0.10262782213292444	9.561143512764126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g1	0.04568286363876699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g2	0.7309786919050388	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g3	0.10262782213292444	9.561143512764126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u3-g1	0.04874953735525829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u3-g2	0.10511288531697774	9.561143512764126e-05	0.0	0.0	0.002849002849002849	0.0	0.0	0.008144269924374637	0.0
N1-u3-g3	0.7153809548987469	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N5-u1-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6467236467236467	0.0	0.0	0.4444444444444444	0.0
N5-u1-g2	5.287368476709142e-05	0.0	0.0	0.04639175257731959	0.02849002849002849	0.0	0.0	0.0	0.0
N5-u1-g3	0.0	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.0	0.0
N5-u2-g1	5.287368476709142e-05	0.0	0.0	0.0	0.045584045584045586	0.0	0.0	0.038976148923792905	0.0
N5-u2-g2	0.000634484217205097	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.005235602094240838	0.0
N5-u2-g3	5.287368476709142e-05	0.0	0.0	0.0	0.7150997150997151	0.0	0.0	0.4688772542175684	0.0
N5-u3-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6837606837606838	0.0	0.0	0.004072134962187318	0.0
N5-u3-g2	5.287368476709142e-05	0.0	0.0	0.0	0.02849002849002849	0.0	0.0	0.20011634671320536	0.0
N5-u3-g3	5.287368476709142e-05	0.0	0.0	0.0	0.18518518518518517	0.0	0.0	0.006399069226294357	0.0
N8-u1-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6495726495726496	0.0	0.0	0.6695753344968005	0.0
N8-u1-g2	0.0	0.0	0.0	0.0	0.005698005698005698	0.0	0.0	0.11634671320535195	0.0
N8-u2-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6495726495726496	0.0	0.0	0.6695753344968005	0.0
N8-u2-g2	0.0	0.0	0.0	0.0	0.005698005698005698	0.0	0.0	0.11634671320535195	0.0
N8-u3-g1	0.0	0.0	0.0	0.0	0.008547008547008548	0.0	0.0	0.6020942408376964	0.0
N8-u3-g2	0.0007402315867392798	0.0	0.0	0.0	0.002849002849002849	0.0	0.0	0.5078534031413613	0.0
N8-u3-g3	0.0	0.0	0.0	0.0	0.014245014245014245	0.0	0.0	0.15241419429901104	0.0
