name	N1	N2	N3	N4	N5	N6	N7	N8	N9
N1-u1-g1	0.04568286363876699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g2	0.7155924496378152	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u1-g3	0.10262782213292444	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g1	0.04568286363876699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g2	0.7083487548247237	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u2-g3	0.10262782213292444	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u3-g1	0.04874953735525829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u3-g2	0.10506001163221065	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N1-u3-g3	0.7147993443663089	4.780571756382063e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N5-u1-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6467236467236467	0.0	0.0	0.0005817335660267597	0.0
N5-u1-g2	0.0	0.0	0.0	0.0	0.02849002849002849	0.0	0.0	0.0	0.0
N5-u1-g3	0.0	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.0	0.0
N5-u2-g1	5.287368476709142e-05	0.0	0.0	0.0	0.045584045584045586	0.0	0.0	0.0	0.0
N5-u2-g2	0.0	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.0	0.0
N5-u2-g3	5.287368476709142e-05	0.0	0.0	0.0	0.7150997150997151	0.0	0.0	0.0005817335660267597	0.0
N5-u3-g1	5.287368476709142e-05	0.0	0.0	0.0	0.6809116809116809	0.0	0.0	0.0	0.0
N5-u3-g2	5.287368476709142e-05	0.0	0.0	0.0	0.02849002849002849	0.0	0.0	0.0005817335660267597	0.0
N5-u3-g3	0.0	0.0	0.0	0.0	0.18518518518518517	0.0	0.0	0.0	0.0
N8-u1-g1	0.0	0.0	0.0	0.0	0.002849002849002849	0.0	0.0	0.6695753344968005	0.0
N8-u1-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11634671320535195	0.0
N8-u2-g1	0.0	0.0	0.0	0.0	0.002849002849002849	0.0	0.0	0.6695753344968005	0.0
N8-u2-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11634671320535195	0.0
N8-u3-g1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6020942408376964	0.0
N8-u3-g2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5078534031413613	0.0
N8-u3-g3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15241419429901104	0.0
